Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,OriginSnow,OriginPrcp,DestSnow,DestPrcp,Holiday
2008,1,1,2,1340,1340,1517,1530,XE,523,N11551,97,110,84,-13,0,MSY,SAT,495,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,729,730,1027,1040,XE,524,N14188,118,130,105,-13,-1,MCI,RDU,904,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1223,1225,1310,1310,XE,526,N16561,107,105,92,0,-2,RDU,BHM,481,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1345,1340,1601,1610,XE,527,N16561,76,90,65,-9,5,BHM,RDU,481,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1508,1445,1822,1813,XE,528,N11547,134,148,119,9,23,MCI,JAX,956,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1917,1920,2033,2045,XE,53,N11199,76,85,62,-12,-3,RNO,ONT,394,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1055,1105,1329,1349,XE,531,N18557,94,104,82,-20,-10,ABQ,AUS,619,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1023,1030,1219,1221,XE,532,N11544,116,111,101,-2,-7,AUS,MCI,650,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1501,1320,1628,1452,XE,535,N12563,87,92,74,96,101,RDU,JAX,408,3,10,0,,0,0,0,0,0,96,0.0,0.0,0.0,0.0,3
2008,1,1,2,1515,1500,1654,1705,XE,54,N11199,159,185,146,-11,15,MCI,TUS,1036,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,650,700,841,857,XE,541,N18557,111,117,94,-16,-10,MCI,AUS,650,6,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,955,925,1158,1122,XE,543,N11547,123,117,99,36,30,MCI,MSY,690,4,20,0,,0,0,0,6,0,30,0.0,0.0,0.0,0.0,3
2008,1,1,2,1524,1530,1730,1740,XE,555,N11544,126,130,115,-10,-6,MSY,MCI,690,5,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1258,1300,1444,1457,XE,556,N11544,106,117,93,-13,-2,MCI,MSY,690,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1219,1155,1427,1405,XE,560,N11547,128,130,110,22,24,MSY,MCI,690,4,14,0,,0,0,0,0,0,22,0.0,0.0,0.0,0.0,3
2008,1,1,2,933,935,1314,1316,XE,60,N13553,161,161,143,-2,-2,TUS,OMA,1046,3,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1653,1525,1738,1617,XE,600,N12563,105,112,91,81,88,JAX,MSY,513,6,8,0,,0,0,0,0,0,81,0.0,0.0,0.0,0.0,3
2008,1,1,2,1805,1645,1934,1828,XE,600,N12563,89,103,74,66,80,MSY,AUS,445,6,9,0,,0,0,0,0,0,66,0.0,0.0,0.0,0.0,3
2008,1,1,2,939,935,1045,1056,XE,608,N11551,66,81,55,-11,4,JAX,RDU,408,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1350,1400,1559,1603,XE,61,N13553,189,183,172,-4,-10,OMA,TUS,1046,4,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1422,1430,1538,1547,XE,612,N18557,76,77,59,-9,-8,AUS,MSY,445,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1617,1615,1839,1839,XE,612,N18557,82,84,67,0,2,MSY,JAX,513,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,735,730,910,902,XE,615,N11551,95,92,69,8,5,RDU,JAX,408,4,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1856,1840,2032,2030,XE,619,N16561,96,110,81,2,16,MSY,SAT,495,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1639,1640,1827,1814,XE,619,N16561,168,154,144,13,-1,RDU,MSY,779,5,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1618,1620,1754,1814,XE,621,N14174,156,174,142,-20,-2,RDU,MCI,904,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1912,1845,2059,2045,XE,622,N11547,167,180,155,14,27,JAX,MCI,956,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1222,1225,1408,1433,XE,624,N11164,166,188,151,-25,-3,TUS,GEG,1125,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,710,715,836,841,XE,71,N11199,206,206,176,-5,-5,OMA,ONT,1286,8,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,917,905,1407,1406,XE,72,N13161,170,181,160,1,12,ONT,OMA,1286,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1537,1545,1654,1711,XE,73,N12163,197,206,180,-17,-8,OMA,ONT,1286,4,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1839,1840,2333,2341,XE,74,N11194,174,181,161,-8,-1,ONT,OMA,1286,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,626,630,747,741,XE,7667,N11181,81,71,44,6,-4,LAX,LAS,236,26,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,800,800,837,855,XE,7668,N16183,37,55,22,-18,0,SAN,LAX,109,7,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1736,1715,1919,1850,XE,7669,N14177,163,155,148,29,21,OKC,SLC,866,6,9,0,,0,0,0,8,0,21,0.0,0.0,0.0,0.0,3
2008,1,1,2,1337,1330,1653,1650,XE,7669,N14177,136,140,109,3,7,SLC,OKC,866,5,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,613,623,807,805,XE,7671,N33182,174,162,153,2,-10,OKC,SLC,866,5,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1111,1105,1305,1245,XE,7672,N33182,114,100,77,20,6,PHX,SLC,507,18,19,0,,0,0,0,14,0,6,0.0,0.0,0.0,0.0,3
2008,1,1,2,917,851,1040,1039,XE,7672,N33182,83,108,71,1,26,SLC,PHX,507,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1643,1645,1926,1937,XE,7674,N33182,103,112,82,-11,-2,ONT,SLC,558,13,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1523,1525,1558,1618,XE,7674,N33182,95,113,80,-20,-2,SLC,ONT,558,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,725,735,1017,1027,XE,7686,N14177,112,112,89,-10,-10,ONT,SLC,558,9,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2040,2035,2225,2143,XE,7691,N11184,105,68,41,42,5,LAS,LAX,236,46,18,0,,0,0,0,42,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1342,1335,1458,1444,XE,7698,N17169,76,69,49,14,7,SLC,BOI,291,5,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1804,1735,2245,2230,XE,7700,N16183,161,175,141,15,29,LAX,OKC,1187,5,15,0,,0,15,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1534,1510,1630,1615,XE,7705,N17169,56,65,41,15,24,BOI,SLC,291,6,9,0,,0,6,0,0,0,9,0.0,0.0,0.0,0.0,3
2008,1,1,2,1714,1716,1828,1829,XE,7714,N17169,74,73,48,-1,-2,SLC,BOI,291,4,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1854,1855,1956,2000,XE,7715,N17169,62,65,43,-4,-1,BOI,SLC,291,10,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1859,1850,2015,2001,XE,7720,N11184,76,71,53,14,9,LAX,LAS,236,10,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1846,1850,1927,1945,XE,7738,N16170,41,55,27,-18,-4,LAX,SAN,109,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1953,1920,2041,2013,XE,7739,N14177,108,113,93,28,33,SLC,ONT,558,5,10,0,,0,0,0,0,0,28,0.0,0.0,0.0,0.0,3
2008,1,1,2,824,830,929,938,XE,7747,N11181,65,68,44,-9,-6,LAS,LAX,236,9,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,600,600,821,818,XE,7751,N14173,81,78,57,3,0,LAX,PHX,370,3,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,600,605,709,725,XE,7752,N12569,69,80,52,-16,-5,LAX,SJC,308,2,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,751,755,1029,912,XE,7752,N12569,158,77,50,77,-4,SJC,LAX,308,97,11,0,,0,0,0,77,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,948,939,1217,1227,XE,7753,N14173,149,168,132,-10,9,LAX,SEA,954,6,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,600,600,713,728,XE,7754,N13908,73,88,52,-15,0,LAX,SFO,337,4,17,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,752,753,921,911,XE,7754,N13908,89,78,60,10,-1,SFO,LAX,337,8,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1005,1005,1127,1122,XE,7755,N16170,82,77,58,5,0,LAX,RNO,390,6,18,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,557,600,729,722,XE,7756,N14570,92,82,62,7,-3,LAX,SMF,373,9,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,758,747,937,912,XE,7756,N14570,99,85,66,25,11,SMF,LAX,373,12,21,0,,0,0,0,14,0,11,0.0,0.0,0.0,0.0,3
2008,1,1,2,1714,1635,1931,1823,XE,7757,N12569,137,108,110,68,39,EUG,LAX,748,15,12,0,,0,0,0,29,0,39,0.0,0.0,0.0,0.0,3
2008,1,1,2,1445,1345,1712,1633,XE,7758,N11176,147,168,127,39,60,LAX,SEA,954,8,12,0,,0,5,0,0,0,34,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,700,NA,730,XE,7759,,NA,90,NA,NA,NA,TUS,LAX,451,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1630,1625,1911,1843,XE,7761,N14173,101,78,59,28,5,LAX,PHX,370,20,22,0,,0,0,0,28,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1003,905,1118,1025,XE,7762,N12172,75,80,45,53,58,LAX,SJC,308,6,24,0,,0,53,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1200,1050,1324,1207,XE,7762,N12172,84,77,58,77,70,SJC,LAX,308,10,16,0,,0,0,0,7,0,70,0.0,0.0,0.0,0.0,3
2008,1,1,2,1817,1655,1943,1812,XE,7763,N12172,86,77,60,91,82,LAX,RNO,390,6,20,0,,0,2,0,9,0,80,0.0,0.0,0.0,0.0,3
2008,1,1,2,1016,944,1129,1112,XE,7764,N13908,73,88,51,17,32,LAX,SFO,337,4,18,0,,0,13,0,0,0,4,0.0,0.0,0.0,0.0,3
2008,1,1,2,1152,1145,1314,1303,XE,7764,N13908,82,78,57,11,7,SFO,LAX,337,10,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1901,1855,2129,2143,XE,7765,N11165,148,168,125,-14,6,LAX,SEA,954,9,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,951,940,1119,1102,XE,7766,N22909,88,82,60,17,11,LAX,SMF,373,7,21,0,,0,11,0,6,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1144,1130,1313,1255,XE,7766,N22909,89,85,62,18,14,SMF,LAX,373,12,15,0,,0,0,0,4,0,14,0.0,0.0,0.0,0.0,3
2008,1,1,2,2214,2035,44,2321,XE,7767,N11181,90,106,67,83,99,LAX,TUS,451,4,19,0,,0,83,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1052,945,1334,1203,XE,7768,N12569,102,78,58,91,67,LAX,PHX,370,11,33,0,,0,0,0,24,0,67,0.0,0.0,0.0,0.0,3
2008,1,1,2,1402,1230,1417,1256,XE,7768,N12569,75,86,56,81,92,PHX,LAX,370,6,13,0,,0,0,0,0,0,81,0.0,0.0,0.0,0.0,3
2008,1,1,2,847,843,911,909,XE,7769,N14173,84,86,56,2,4,PHX,LAX,370,9,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2020,1840,2145,2005,XE,7771,N12172,85,85,61,100,100,RNO,LAX,390,15,9,0,,0,9,0,0,0,91,0.0,0.0,0.0,0.0,3
2008,1,1,2,1352,1355,1455,1515,XE,7772,N13908,63,80,47,-20,-3,LAX,SJC,308,3,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1540,1550,1714,1707,XE,7772,N13908,94,77,53,7,-10,SJC,LAX,308,28,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,725,721,1027,1004,XE,7773,N14179,182,163,134,23,4,SEA,LAX,954,34,14,0,,0,0,0,23,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1409,1240,1631,1526,XE,7774,N12172,82,106,64,65,89,LAX,TUS,451,4,14,0,,0,9,0,0,0,56,0.0,0.0,0.0,0.0,3
2008,1,1,2,1309,1310,1558,1553,XE,7775,N14173,169,163,141,5,-1,SEA,LAX,954,8,20,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1355,1340,1512,1502,XE,7776,N22909,77,82,55,10,15,LAX,SMF,373,6,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1534,1530,1750,1655,XE,7776,N22909,136,85,63,55,4,SMF,LAX,373,61,12,0,,0,0,0,55,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1345,1335,1600,1553,XE,7778,N14570,75,78,59,7,10,LAX,PHX,370,2,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1622,1630,1654,1656,XE,7778,N14570,92,86,61,-2,-8,PHX,LAX,370,11,20,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1741,1700,2022,1943,XE,7779,N11176,161,163,138,39,41,SEA,LAX,954,11,12,0,,0,0,0,0,0,39,0.0,0.0,0.0,0.0,3
2008,1,1,2,1704,1555,1745,1625,XE,7781,N12172,101,90,68,80,69,TUS,LAX,451,22,11,0,,0,0,0,11,0,69,0.0,0.0,0.0,0.0,3
2008,1,1,2,1739,1740,1846,1900,XE,7782,N13908,67,80,49,-14,-1,LAX,SJC,308,4,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1921,1930,2040,2047,XE,7782,N13908,79,77,52,-7,-9,SJC,LAX,308,10,17,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1820,1730,1939,1858,XE,7784,N22909,79,88,55,41,50,LAX,SFO,337,5,19,0,,0,0,0,0,0,41,0.0,0.0,0.0,0.0,3
2008,1,1,2,2005,1925,2204,2043,XE,7784,N22909,119,78,55,81,40,SFO,LAX,337,52,12,0,,0,0,0,41,0,40,0.0,0.0,0.0,0.0,3
2008,1,1,2,1732,1730,1845,1852,XE,7786,N14570,73,82,54,-7,2,LAX,SMF,373,4,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1916,1920,2040,2045,XE,7786,N14570,84,85,65,-5,-4,SMF,LAX,373,9,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1932,1910,1950,1936,XE,7788,N14173,78,86,59,14,22,PHX,LAX,370,5,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,657,700,823,834,XE,7789,N12167,146,154,120,-11,-3,DEN,LAX,862,8,18,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1221,1140,1408,1314,XE,7790,N11176,167,154,120,54,41,DEN,LAX,862,36,11,0,,0,26,0,13,0,15,0.0,0.0,0.0,0.0,3
2008,1,1,2,801,800,1127,1112,XE,7790,N11176,146,132,115,15,1,LAX,DEN,862,9,22,0,,0,0,0,15,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1705,1705,1827,1823,XE,7794,N11165,82,78,56,4,0,SFO,LAX,337,12,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1733,1615,2103,1927,XE,7800,N14171,150,132,115,96,78,LAX,DEN,862,8,27,0,,0,0,0,18,12,66,0.0,0.0,0.0,0.0,3
2008,1,1,2,1322,1310,1435,1431,XE,7801,N11165,193,201,178,4,12,ICT,LAX,1203,7,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1512,1510,1614,1638,XE,7801,N11165,62,88,48,-24,2,LAX,SFO,337,3,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,752,750,1231,1244,XE,7802,N11165,159,174,143,-13,2,LAX,ICT,1203,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,555,600,710,718,XE,7802,N11165,75,78,53,-8,-5,SFO,LAX,337,7,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1450,1345,1651,1609,XE,7803,N12569,121,144,105,42,65,LAX,EUG,748,4,12,0,,0,2,0,0,0,40,0.0,0.0,0.0,0.0,3
2008,1,1,2,1522,1411,1651,1545,XE,7810,N14171,149,154,122,66,71,DEN,LAX,862,15,12,0,,0,5,0,0,0,61,0.0,0.0,0.0,0.0,3
2008,1,1,2,1118,1034,1440,1346,XE,7810,N14171,142,132,114,54,44,LAX,DEN,862,9,19,0,,0,39,0,10,0,5,0.0,0.0,0.0,0.0,3
2008,1,1,2,2132,1955,2344,2129,XE,7811,N14171,192,154,119,135,97,DEN,LAX,862,59,14,0,,0,0,0,38,0,97,0.0,0.0,0.0,0.0,3
2008,1,1,2,2113,2115,2221,2243,XE,7812,N14168,68,88,50,-22,-2,LAX,SFO,337,7,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2027,2010,25,2322,XE,7820,N14173,178,132,113,63,17,LAX,DEN,862,48,17,0,,0,3,0,46,0,14,0.0,0.0,0.0,0.0,3
2008,1,1,2,1525,1405,1640,1511,XE,7821,N10575,135,126,107,89,80,BOI,LAX,674,11,17,0,,0,0,0,9,0,80,0.0,0.0,0.0,0.0,3
2008,1,1,2,1200,1030,1453,1337,XE,7822,N10575,113,127,93,76,90,LAX,BOI,674,5,15,0,,0,0,0,3,0,73,0.0,0.0,0.0,0.0,3
2008,1,1,2,758,725,1126,1000,XE,7823,N10575,208,155,141,86,33,GEG,LAX,945,49,18,0,,0,0,0,53,0,33,0.0,0.0,0.0,0.0,3
2008,1,1,2,1915,1855,2129,2132,XE,7824,N14180,134,157,116,-3,20,LAX,GEG,945,6,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2015,1900,2355,2132,XE,7825,N10575,220,152,127,143,75,PDX,LAX,834,85,8,0,,0,0,0,68,0,75,0.0,0.0,0.0,0.0,3
2008,1,1,2,2157,2015,13,2249,XE,7826,N11176,136,154,113,84,102,LAX,PDX,834,5,18,0,,0,54,0,0,0,30,0.0,0.0,0.0,0.0,3
2008,1,1,2,659,700,920,932,XE,7827,N16170,141,152,117,-12,-1,PDX,LAX,834,12,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1737,1555,1946,1829,XE,7828,N10575,129,154,114,77,102,LAX,PDX,834,4,11,0,,0,0,0,0,10,67,0.0,0.0,0.0,0.0,3
2008,1,1,2,1150,1150,1326,1315,XE,7829,N16170,96,85,69,11,0,RNO,LAX,390,14,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1550,1555,1706,1723,XE,80,N11193,76,88,62,-17,-5,TUL,AUS,426,6,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1441,1445,1600,1607,XE,81,N11194,79,82,66,-7,-4,AUS,TUL,426,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,714,715,850,849,XE,9,N12175,216,214,189,1,-1,MCI,ONT,1318,11,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,829,830,1107,1110,XE,97,N14907,158,160,124,-3,-1,ONT,GEG,936,22,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,740,740,757,804,XE,97,N12552,77,84,62,-7,0,TUS,ONT,409,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1045,1030,1145,1149,XE,98,N14568,60,79,48,-4,15,LGB,MRY,283,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1221,1220,1324,1333,XE,99,N14568,63,73,54,-9,1,MRY,LGB,283,3,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1942,1935,2148,2140,XE,2286,N14573,126,125,88,8,7,EWR,DAY,533,6,32,0,,0,NA,NA,NA,NA,NA,0.0,43.0,53.0,18.0,3
2008,1,1,2,1415,1425,1550,1550,XE,2211,N12530,95,85,58,0,-10,OKC,IAH,395,28,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1548,1445,1818,1650,XE,3001,N16541,150,125,121,88,63,EWR,GSP,594,3,26,0,,0,0,0,25,0,63,0.0,43.0,0.0,0.0,3
2008,1,1,2,1531,1525,1626,1622,XE,2148,N14939,55,57,36,4,6,IAH,SHV,192,4,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1123,1125,1325,1335,XE,2173,N17524,122,130,106,-10,-2,STL,IAH,668,4,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1638,1540,2034,1930,XE,2305,N17146,176,170,141,64,58,MSP,EWR,1008,14,21,0,,0,0,0,64,0,0,0.0,0.0,0.0,43.0,3
2008,1,1,2,2046,1950,2214,2139,XE,2821,N48901,88,109,71,35,56,GSO,EWR,446,7,10,0,,0,0,0,0,0,35,0.0,0.0,0.0,43.0,3
2008,1,1,2,1706,1655,1859,1820,XE,3042,N14904,113,85,89,39,11,SDF,CLE,304,14,10,0,,0,11,0,28,0,0,5.0,3.0,135.0,94.0,3
2008,1,1,2,1848,1850,2022,2025,XE,2222,N14952,94,95,68,-3,-2,IAH,VPS,510,6,20,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1826,1740,2020,1946,XE,2396,N15509,114,126,86,34,46,EWR,DTW,487,10,18,0,,0,34,0,0,0,0,0.0,43.0,137.0,84.0,3
2008,1,1,2,1413,1350,1529,1525,XE,2409,N14542,136,155,122,4,23,EWR,MSN,799,4,10,0,,0,NA,NA,NA,NA,NA,0.0,43.0,5.0,3.0,3
2008,1,1,2,1625,1421,1832,1641,XE,2145,N16963,127,140,102,111,124,OMA,IAH,781,14,11,0,,0,13,0,0,0,98,0.0,0.0,0.0,0.0,3
2008,1,1,2,2243,1745,30,1934,XE,2575,N13903,107,109,68,296,298,EWR,PIT,319,25,14,0,,0,100,0,0,0,196,0.0,43.0,10.0,10.0,3
2008,1,1,2,1606,1605,1706,1714,XE,2766,N18101,60,69,47,-8,1,LFT,IAH,201,6,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,830,830,1037,1010,XE,2437,N29906,187,160,149,27,0,CVG,IAH,871,7,31,0,,0,0,0,27,0,0,8.0,5.0,0.0,0.0,3
2008,1,1,2,2213,1810,7,2000,XE,2699,N14573,174,170,135,247,243,DAY,IAH,929,4,35,0,,0,0,0,4,0,243,53.0,18.0,0.0,0.0,3
2008,1,1,2,1024,1025,1353,1352,XE,3152,N12157,149,147,121,1,-1,IAH,CMH,986,3,25,0,,0,NA,NA,NA,NA,NA,0.0,0.0,25.0,15.0,3
2008,1,1,2,707,705,818,822,XE,2525,N12934,71,77,53,-4,2,IAH,GPT,376,4,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1921,1820,2056,2005,XE,2601,N24128,95,105,75,51,61,MEM,IAH,469,6,14,0,,0,0,0,0,0,51,0.0,0.0,0.0,0.0,3
2008,1,1,2,1133,1125,1308,1307,XE,2674,N16147,95,102,69,1,8,EWR,MHT,209,11,15,0,,0,NA,NA,NA,NA,NA,0.0,43.0,0.0,89.0,3
2008,1,1,2,2025,1945,2236,2154,XE,2717,N15986,191,189,160,42,40,EWR,STL,872,6,25,0,,0,0,40,2,0,0,0.0,43.0,0.0,0.0,3
2008,1,1,2,1047,1045,1423,1415,XE,2730,N14143,156,150,129,8,2,IAH,PBI,956,5,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,3
2008,1,1,2,1554,1555,1824,1819,XE,2038,N14542,90,84,70,5,-1,MSN,CLE,402,8,12,0,,0,NA,NA,NA,NA,NA,5.0,3.0,135.0,94.0,3
2008,1,1,2,1431,1429,1630,1634,XE,3157,N13995,119,125,93,-4,2,MCI,IAH,643,13,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
